instructorName,instructorId
Cynthia A. Tysick,3246211
Paulo Rogério Miranda Correia,19445807
Ellen Manos,7942296
Michal Frenkel,20968795
"Automation Anywhere, Inc.",49518512
Professor Diana  Laurillard,1308882
Arabella MacPherson,37238180
Dr. Rosa I. Arriaga,9797026
Darren Cook,26211661
Trailhead,71787481
Prof. Letty Kwan,20424538
邱泽奇 （Qiu Zeqi）,4517421
Dr. Ajay Risal,89331749
Mijke Houwerzijl,36399449
Kartik Hosanagar,16224543
Bhaskarjit Sarmah,1017366
Jean-Pierre Cherbit,40243480
"Christina Scherrer, PhD",23090209
Fatima Hussein,95802843
Ma. Cristina Rodríguez Zamora,37097389
姜冰,27580001
Nicolas Glady ,9316917
Daniel David Benavides Sánchez,105944798
Maristela Alcântara,5193381
Azim Hirjani,48839382
Mariàngeles Pérez Samper,15905757
Antoni Santisteban Fernández,70680920
Margreet Vos,30654574
Bert Blocken,5032568
Anna Nikolaeva,1740720
Aunnie Patton Power,24920301
Yukihiro Minami Koyama,17087057
Adalto Barbaceia Gonçalves,23749001
Monika Tomaszewska,36399535
Emma Jakoi,920567
Kevin Williams,17128976
Michael Bogdan,7944970
Oscar Fernando González Rojas,39148095
Álvaro Ossa,29339907
蘇東弘 Tung-Hung Su,28340559
Estela Trepat,82823558
Cheri Alexander,14816106
Charlie Nuttelman,29914728
Dr. Kymn Harvin Rutigliano ,15564129
Florencia Paolini,40141408
Umakishore Ramchandran,21552699
Wenxia Zhang,41459758
Jean-Luc Falcone,8046263
Jennifer Hasselgard-Rowe,17159739
Noémie Fayol,94961869
Carlos Portales Echeverría ,12482563
"Doug E Thomas, Ph.D.",7311350
Harrison Kong,49899246
"Paul Nagy, PhD, FSIIM",775491
Rimke Vos,43365844
Dorcas Nthoki,28875265
GIANFRANCO GIANFRATE - EDHEC BUSINESS SCHOOL,90732684
Wharton Teaching Staff,14524081
Sylvain KAHN,14896328
Wendy Asplin,16974882
Miriam van Loon,98739545
Paula Ross,65683124
Karen Maas,59337373
Tiffany Zhu,84408107
Sandra Escandor-O'Keefe,4024822
Michael Lenox,1400787
Jackson Paul Matsuura,13268751
Annafederica Urbano,87130423
Associate Professor Lawrence Ang,6090
Marisa Holubar,35626265
Denise Duffy,86464861
Chaitra Deshpande,2015792
Cam Harvey,46121307
Joel Adriance,48074751
Pablo Perez-Duarte,77936480
Luke Alexander,17285089
Adam Frank,2340295
程爱民,22118079
Sebastian Ulises Rossin,48761519
Heleen Tiemersma,41711034
Rémi SHARROCK,3008697
Isaac Bruss,41914433
Ing. Ernesto René Mendoza Sánchez,14757227
Thaddeus Hogarth,1338222
"Connie B. Scanga, PhD",3515023
Florencia Gómez Zaccarelli ,56665402
University of Geneva- Jonas Demaurex,15976908
Danny Claro,14465054
Paul Gries,682843
"Joshua D Safer, MD",39309573
"Suk S. Brar, M.B.A.",8108293
Joseph A Konstan,3108924
Mahi Ismail,71014366
Jeffrey Sanchez-Burks,93233917
"Deb Houry, MD, MPH",4665227
Sophie LIMBORG,18110456
Annemarie Zand Scholten,959950
Brian Hasselfeld,48334376
Tammatha O'Brien,1820329
Arne De Keyser,104602529
Nicole Marie-Thérèse Charest,4577693
Dr. Matthew Shupe,49159051
Dina Okeil Taha,14222550
Nancy Wang,54676971
Andrea Riemenschnitter,23827916
Paul Kofman,11799990
Natali Esteves,60262673
Gisselle Curnutt,74055114
Edward David,40133130
Ruth Prins,22714853
Charmaine Williams,882099
Jose Ygoa-Bayer,11010976
Robert Zwijnenberg,7883654
Dr. Lorraine Alexander  ,2694658
Peter Møller,29854365
Liu Jing,79796111
Attila Aşkar,3575896
Leidy Klotz,21300089
Ana Rivas,53958791
Sara Taner,81027885
Craig Wortmann,16147288
"Susan Thompson, DNP",36981240
Marcos Serna,70490572
Ricard Gomà,31340894
Mark Haefele,18123591
Nicole Jacobs,21712547
Dr. Elizabeth Sweeney ,2888342
Camille Funk,28957452
Robyn Turner,18426335
Renée Cummings,3159316
Carla Satie Kamitsuji,89580723
Richard Neitzel,47013302
Aymeric Marmorat,10164034
Jean-Pierre Deschamps,4147290
Travis Moses-Westphal,2688264
Kristhian  Alexander Hueso,76084437
Santiago Dexeus,36862320
Fran Krause,2925883
陈波,14612369
Marion Festing,22098577
James Wagner,49790648
Malena Martelli,98475562
Roderick  Bates ,4002436
Marisa Inés Zallocco,36353957
Younes Bensouda Mourri,28009072
Ronald Wall,30064751
Philippe Schune,31096883
Philip Zelikow,2135893
Autodesk,29428879
Tim Shaw,20488531
Miriam Cugat Mauri,30208187
Eric De Brabandere,26618714
Kristen Walcott-Justice,20040330
Matthew Lungren,10223366
NaOmi Furukawa,57897463
Aurélie Bochet,37135289
劉少雄,10838321
"Franklin Mosha, Ph.D.",6704272
Dr. Douglas C. Schmidt,1337829
Artur Vilas Boas,1171111
Jizhou Kang,70900940
Takaaki Umada,48788882
Norman Wolf del Valle,7240523
 Dr Sylvia Xueni Pan,24333271
Roel Vermeulen,77750154
Guido Palazzo,4582049
Michael J Patetta,70779786
Tom Phalen,19442510
Stefan Andreas Sperlich,27969025
Mariona Massip Sabater,70681119
Minal R. Patel,76964687
Edwin Bakker,2641217
Meg Parker,22108272
Govind Acharya,17050851
Thierry Sibieude,12799868
Samir Hamra,94726981
Najla DeBow,12544838
Gislaine Ricci Leonardi,74015640
Ian Harris,14641356
李 立明,8610296
Josh Starmer,4540364
Marc Bruijnzeels,24637802
Thelina George,67638298
Andrés Guerrero Alvarado,11113389
Dr Kevin Webster,44342400
Martín Ramos Monso,92455245
Douglas Kearney,8493745
Tomás Montemerlo,36353991
Mauro Guillen,4703683
Astrid Bernal,35717185
Scott E. Page,785
King L. Chow,1358517
Daniela Aguilar de León,29581244
Timothy Geithner,15814936
Ambroise Huret,23184917
Steven Fine,8515252
Dr. Michael Charles Johanek,3296175
Michel Grandjean,2513105
Guiomar Gude Romero,80342045
"Amol S. Navathe, MD, PhD",33171343
Mike Barinek,90947996
Ernest Duplessis,15030955
Lorenzo Meyer Cossío,34103248
Edson do Prado Pfutzenreuter ,15193553
阚海东,14828350
Kashmira Shukla,86722462
Tao Yue,68769389
Laurent Gille,15209376
Adam White,38179970
Mr. Alex Han 韩林涛,8194538
Cristina Chaminade,94468688
Greg Shields,24009708
"Steven Salzberg, PhD",10523187
Prof. Kit Tai Hau 侯傑泰,981331
Sebastián Matías Alonso,34319575
Marco Domenico Santambrogio,2261169
Mohanad Ayman Affify,2388082
Consuelo Wilkins,39919813
"Krishna Garikipati, Ph.D.",2697942
Angela Prakash,78984441
Nour Bayram,95803510
Emanuele Della Valle,42904699
Italo Flammia,99840664
Jean-Marie PERETTI,17857571
楊岳平 Yueh-Ping Yang,79809584
Marco te Brömmelstroet,41558016
Robert Heinsch,10225177
Prof. Yvan Martel,2593202
Ahmed Hany,33898176
Marjaneh Issapour,79807907
Carmela Crisóstomo Lucas,49344226
Paola Serafini,22139199
StandOut®,107005278
Noor Amin,94098523
Gregory Plett,22004840
Matthew Bengtson,76395465
Orin Starn,1159084
Danny Modlin,100257484
Ólafur Arnalds,25052126
M. en I. Héctor Guzmán Olguín,14757629
Sangeetha Kuppuswamy,95512446
"Colleen van Lent, Ph.D.",14130305
Dr Frances Wong,28942574
Iliana Noemí Palafox Luevano,83988509
Juan Antonio Enciso González,43219381
Kwang-Soon Kim,17355110
Mildred López,12072946
Gina Marcela Linares,9099816
Lili Powell,5382766
Dr. Ram  Neta,935146
Santiago Paz,38883183
James M Lepkowski,18240512
葉俊榮 Jiunn-rong Yeh,80515875
Iván Pinar Domínguez,101033481
Randy Hlavac,2685315
Alan Lester,70470918
Pavel  Pevzner,1540981
David Schweidel,19821589
Chris Wedding,24649146
Łukasz Kaiser,1843326
José Antonio Cano Chambonnet,13928860
Jens Wenzel Andreasen,32217458
Dr Ollie Bown,19753499
Geórgia Nunes,5537676
Bhagesh Hunakunti,70002989
Manoel Veras,99840735
Lluís Yedra Cardona,104604151
Dr. Walter  Sinnott-Armstrong,932346
Montserrat Manubens,36493072
Pablo Benitez,12071633
Dr. Ian Church,15205157
María de los Angeles Ramos Solano ,13255311
Kai Niebert,19325796
Alexander F. Wagner,20721262
Upendra Rajan,9727852
Greg Jarboe,26878288
David Robinson,46361139
Dr. Katherine R. Amato,8049296
Samantha Mazzero,25437496
Richard Waterman,16532657
Dr Michele Curioni,40164377
Chantal Maatouk,19159703
Nivaldo Marcusso,100133691
杨壮,16882127
"Suh, Dong Woo",28020767
Richard Moore,15471184
Eileen Kasda,28357752
Hussam El Aassar,78377872
Anton Korinek,2962000
Darko Velichkovski,5643626
Hiba Assi,95198939
John Lavine,1841753
José María Corrales,45640678
Paola Antonelli,28760638
Marc Thompson,3509014
Jay Laramore,16615269
Jhonattan Miranda Mendoza,2991252
Chung-Fu Chang,75612319
Dr Pau Castell Granados,11948701
"Bruce W. Fouke, Ph.D.",5120456
Martin Boehm,2359639
Luis Diaz Matajira,74487082
Richard Skolnik,12747183
Associate Professor Edward Wray-Bliss,35583511
Chris Fregly,223344
Francine Gresnigt,14064754
Martha Escobar Lux,92585673
Jesús Manuel Dorador González,50964129
Pedro Alvarez,17103811
"John P. Kellogg, Esq.",14650314
"Bonnie L. Westra, PhD, RN, FAAN, FACMI",3631041
Silvia Torres Carbonell,40141232
Jacob Pritt,11301137
Dr. Yuliya Voytenko Palgan,17158073
Kareem Ehab,69013610
Mohamed Omar,77210916
Eduardo A. B. Almeida,50131933
Carlos Hermosa Bosano - Departamento de Psicología,13943350
"Katherine Hoops, MD, MPH",48082656
Pere Castells,21705976
Douglas C. Montgomery,47295909
Youngho Park,40540851
Daniela Angulo,39954673
Dr John-Paul Monck,41878007
Dr. Rajagopal Raghunathan,10110573
Dr. Katharine Nielson,38603385
Martín Pérez Comisso,229743
Anne Bracy,4009745
Ken Cotter,15006515
Georges Samih,49322142
Marina Romeo,18378924
M.S. Krishnan,259615
Helen Ward ,18930304
Joséphine Bouchez,2130483
Tijo Thomas,95488815
Inas Mohsen Motawei,22320609
Carol Dillon,71133536
Michael Genesereth,1460
Katherine Richardson,31012516
Lara Mk,75710731
Manuel Rodríguez Becerra,40940033
Prof. dr. Denise de Ridder,26639524
Alexandra,33919582
Chancellor Thomas Pascale,75892299
Mary MacNamara,66603323
Elaine Hanley,47503609
Don Boyes,771594
Joon Heo,10537518
Michael Bachmann,15944402
Ester Higueras,74983665
Ivan Wanis Ruiz,27897296
Peter Ulvskov,573043
Richard Stempniak,33114586
Jana Jabbour,16608276
Francisca Sandoval,25016464
Ravi Mehta,80334724
Emma Moore,254518
Patrizia Birchler Emery,6856019
Miquel Carceller,13911137
Teresa López-Pellisa,6792134
Dr.  Christopher J.  Cramer,2601001
Juan de Dios Ortuzar,15207263
 Rolf  Strom-Olsen ,2656811
"Alan Barstow, Ph.D.",1510929
Vanessa Lyon,10336765
Maite Martínez González,13523774
Luisa Menapace,14031708
Skills Network,101259896
Ewout W. Steyerberg,36989238
雷立芬,92298825
Prasanna Tambe,85788163
Federica Brambilla,6303744
"Mark Mueller-Eberstein, Dipl. Kfm.",26953565
Nicola Favretto,24963903
Leticia Merino Pérez ,30452992
Vanessa Sayos del Castillo,42893057
Nikhil Murthy ,3845388
Ola Giwa,1152787
Ernestina Menasalvas,2374644
Dr. Michele Forte,7850590
Rod Dilnutt,10371847
Consuelo Gonzalo-Martín,831756
Àngela Janer,37715582
Jordi Gonzàlez Sabaté,77715
Clovis Fernandes,1330144
J. Alex Halderman,715252
Professor Buck  Goldstein,5093098
Mark Bylok,38935940
Lourdes Enríquez,98849357
Soumya Sen,30383016
"Nancy Hodgson, PhD, RN, FAAN",4061538
Laura S. Kabiri,85434177
Sana Alkuyam,84598969
Stefan Henningsson,28665259
"Ira ""Ike"" Levine",32004882
Ahmad Enaya,91150621
Jan Audun Rasmussen,10165045
Bénédicte Faivre-Tavignot,10214239
Huei Peng,4950662
Prof. Ming Zhang 张铭,2499461
"Paul Myers, Ph.D",16016867
Sebastián Raveau,11965499
Woodrow Hartzog,51846344
Alex Mannella,19932496
Matija Matisic,77355634
Antoine Geissbuhler,2511245
Omar Matuk-Villazon,17320305
Bassim Eledath ,33807335
Martin Dubois,105256418
Ira Pohl,2320972
Esther León Castelao,79518808
Rafael Henrique,49429198
"Liping Wei 魏丽萍, Ph.D.",4638020
Sanne van Herpen,27484092
"Avi Ma’ayan, PhD",1305172
Jorge Alfonso Rodríguez Tort,44641007
Amalia B. Stephens,15785348
Gabriel Vasco,4703308
"Kunihiro Matsushita, MD, PhD",35749003
Dr. Ottar N. Bjornstad,2687735
Noel J. Bergman,66019539
Marc van Oostendorp,5695687
Arshad Ahmad,1703453
Nyanjui Arthur,65080923
Alex Tapscott,46512846
Román Ramírez,5638141
Brian McManus,18326342
Wenche Wang,49269356
"Kevin Volpp, MD, PhD",21404586
Emily Moore,13063162
Giles Scott-Smith,9490856
Géraldine Pflieger,14504924
陈 昌凯,9875694
Junhui DENG,3566574
Joan Combellick,8753165
Stéphane Joost,3576669
Joan-Lluís Palos,13706361
